87,58
86,58
86,59
85,59
85,60
84,60
84,61
83,61
82,61
82,62
82,63
81,63
80,63
80,64
79,64
79,65
78,65
78,66
77,66
77,67
76,67
76,68
76,66
74,65
74,66
75,66
75,65
75,64
75,63
75,62
76,62
76,61
76,60
77,60
77,59
