23278,23477,18,8.55148
22075,22074,18,1.62307
23282,23481,19,12.1276
23073,23272,19,27.2815
23073,23072,19,8.47345
22074,22273,19,26.4705
22074,22073,19,8.85699
23478,23677,19,11.408
21876,21875,19,8.85699
23480,23679,19,11.408
23476,23675,19,11.7594
22473,22672,19,11.408
23477,23676,19,11.408
23274,23473,19,12.1276
23475,23674,19,12.1276
23273,23472,19,11.7594
23474,23673,19,12.1276
21679,21479,19,1.74585
21679,21478,19,2.98942
22873,23072,19,26.8263
22873,22872,19,8.68579
22673,22872,19,11.408
22073,22272,20,22.571
22073,22072,20,5.17581
23472,23672,20,11.9182
23472,23671,20,22.2498
21875,21874,20,5.17581
21678,21477,20,2.24162
21877,21676,20,2.24162
22684,22485,20,1.40328
21679,21480,20,1.43435
23677,23876,21,3.2456
22273,22472,21,3.2456
22872,23071,21,3.22217
23072,23271,21,3.22217
23472,23471,21,3.42016
23478,23678,21,4.55158
23673,23873,21,4.72584
23673,23872,21,3.17462
22685,22886,21,3.97449
22685,22686,21,1.82909
23674,23874,21,4.72584
23674,23873,21,3.17462
23084,23284,21,4.72584
22885,23085,21,4.72584
23272,23471,21,3.1969
23676,23876,21,4.55158
23676,23875,21,3.22217
22083,22084,21,0.28681
23675,23875,21,4.63685
23675,23874,21,3.1969
22672,22871,21,3.22217
22082,21883,21,0.20311
23875,24075,22,6.60375
23085,23285,22,6.82999
22886,23086,22,6.82999
21876,21675,22,1.46913
23873,24073,22,6.82999
21480,21681,22,3.94355
23671,23871,22,6.82999
21874,21873,22,2.89256
22074,21873,22,1.46913
23874,24074,22,6.71507
23872,24072,22,23.6377
23872,24071,22,11.8979
23086,23286,23,12.0123
24074,24274,23,12.0123
24073,24273,23,12.1762
24071,24271,23,32.7942
24071,24270,23,8.77862
24072,24272,23,32.7942
24072,24271,23,8.77862
23871,24070,23,8.77862
22686,22887,23,4.70774
22272,22471,23,1.89644
21479,21279,23,1.09205
21480,21481,23,1.83936
22072,22271,23,1.89644
23671,23870,23,1.90248
24270,24470,24,32.3206
24270,24471,24,8.20902
22471,22671,24,12.9892
22887,23087,24,13.4823
21481,21682,24,8.28977
22686,22687,24,2.49574
22685,22486,24,1.42009
21875,21674,24,1.33479
24272,24472,24,33.5027
24272,24473,24,8.00841
24273,24473,24,14.1381
21479,21278,24,1.33479
22073,21872,24,1.33479
24274,24474,24,14.1381
24271,24471,24,32.8786
24271,24472,24,8.11439
24472,24672,25,18.1334
24472,24673,25,15.1566
24474,24674,25,5.04032
23870,24069,25,3.71797
24270,24469,25,3.71797
24070,24269,25,3.71797
21481,21482,25,3.4412
24471,24671,25,17.8788
24471,24672,25,15.3524
21479,21280,25,1.68345
21480,21280,25,1.24177
24470,24670,25,17.697
24470,24671,25,15.4939
21874,21673,25,1.25429
24674,24874,26,8.55389
21482,21683,26,10.9588
24672,24872,26,24.2858
24672,24873,26,10.8319
24673,24873,26,8.29041
24671,24871,26,23.9195
24671,24872,26,10.9588
24670,24870,26,23.6529
24670,24871,26,11.0505
23087,23287,26,8.05961
23870,23869,26,2.16912
24469,24669,26,23.6529
23086,23287,26,2.00743
22686,22487,26,1.7109
22084,22285,26,2.04563
21480,21281,26,1.75842
24470,24669,26,5.20459
23271,23470,26,0.81495
23471,23670,26,0.81495
24870,25070,27,22.3913
24870,25071,27,7.6007
24870,25069,27,9.37303
23869,24068,27,9.37303
24872,25072,27,22.3913
24872,25073,27,7.6007
24872,25071,27,9.37303
24669,24869,27,22.1361
24669,24868,27,9.43411
24871,25071,27,22.3913
24871,25072,27,7.6007
24871,25070,27,9.37303
24873,25073,27,9.92107
24874,25074,27,10.0659
23470,23669,27,9.37303
21673,21672,27,3.603
24069,24268,27,9.37303
24069,24068,27,3.5547
21482,21483,27,3.15956
24269,24468,27,9.43411
24269,24268,27,3.603
24670,24869,27,9.43411
22887,23088,27,1.04284
24469,24668,27,9.43411
24469,24468,27,3.603
21873,21672,27,2.17709
23071,23270,27,1.40393
22871,23070,27,1.40393
25072,25272,28,17.1159
25072,25271,28,13.6427
24869,25068,28,13.7934
25069,25269,28,16.7032
25069,25268,28,13.7934
25069,25068,28,5.13075
25070,25270,28,16.7032
25070,25269,28,13.7934
21672,21871,28,13.7934
21672,21671,28,5.13075
25073,25273,28,17.3622
25073,25272,28,13.5622
25071,25271,28,16.8861
25071,25270,28,13.724
23869,23868,28,5.04711
23470,23469,28,5.04711
21281,21282,28,3.07798
21673,21473,28,2.17428
21482,21282,28,2.13851
21280,21080,28,2.17428
24068,24267,28,13.7934
24068,24067,28,5.13075
22687,22888,28,0.709015
21481,21282,28,2.20278
24468,24667,28,13.7934
24468,24467,28,5.13075
21674,21474,28,2.17428
21674,21473,28,2.81389
21674,21475,28,2.23567
23669,23868,28,13.724
23669,23668,28,5.04711
24668,24867,28,13.7934
24668,24667,28,5.13075
24868,25068,28,16.7032
24868,25067,28,13.7934
24868,24867,28,5.13075
24268,24467,28,13.7934
24268,24267,28,5.13075
25273,25473,29,18.0995
25273,25472,29,12.1063
25269,25469,29,17.5869
25269,25468,29,12.2485
25268,25468,29,17.8322
25268,25467,29,12.1766
25270,25470,29,17.3946
25270,25471,29,7.09095
25270,25469,29,12.3105
25272,25472,29,17.5869
25272,25471,29,12.2485
25068,25267,29,12.3105
21473,21472,29,5.04173
24267,24466,29,12.3105
24267,24266,29,5.04173
25271,25471,29,17.3946
25271,25472,29,7.09095
25271,25470,29,12.3105
21080,21079,29,5.04173
24067,24266,29,12.3105
24067,24066,29,5.04173
25073,25274,29,6.93541
21483,21684,29,7.05501
21483,21484,29,3.48957
25074,25274,29,6.01351
24867,25066,29,12.3105
24867,24866,29,5.04173
23470,23269,29,2.88686
25067,25267,29,17.3946
25067,25266,29,12.3105
25067,25066,29,5.04173
21281,21081,29,2.35983
24467,24666,29,12.3105
24467,24466,29,5.04173
21673,21472,29,2.93924
21482,21283,29,2.46004
21280,21079,29,2.93924
21280,21081,29,2.49989
22671,22870,29,2.09377
21671,21870,29,12.3105
21671,21670,29,5.04173
21872,22071,29,2.11529
23668,23867,29,12.3105
23668,23667,29,5.04173
22271,22470,29,2.11529
23868,23867,29,5.04173
22471,22670,29,2.09377
21871,22071,29,5.63371
24667,24866,29,12.3105
24667,24666,29,5.04173
21684,21884,30,7.0869
21870,22070,30,6.99612
21670,21869,30,11.214
25467,25668,30,7.22676
25468,25668,30,19.491
25468,25669,30,7.31508
25274,25474,30,7.41035
25266,25466,30,19.491
24266,24465,30,11.214
25267,25466,30,11.0775
24066,24265,30,11.214
21484,21685,30,7.45215
23667,23866,30,11.214
25273,25474,30,7.31508
21475,21476,30,3.54201
25473,25673,30,18.9258
25473,25674,30,7.45215
25473,25672,30,11.1509
24466,24665,30,11.214
21672,21471,30,2.7128
25472,25672,30,18.7166
25472,25673,30,7.49431
25472,25671,30,11.214
21281,21082,30,2.42199
25471,25671,30,18.9258
25471,25672,30,7.45215
25471,25670,30,11.1509
25469,25669,30,19.1949
25469,25670,30,7.39068
25469,25668,30,11.0775
25470,25670,30,18.9258
25470,25671,30,7.45215
25470,25669,30,11.1509
25066,25265,30,11.1509
23669,23468,30,2.66652
24866,25065,30,11.214
23469,23468,30,4.48167
25671,25871,31,14.443
25671,25870,31,15.1755
25673,25873,31,14.0305
25673,25872,31,15.2088
25670,25870,31,14.6514
25672,25872,31,14.2345
25672,25871,31,15.1897
21283,21284,31,3.43528
23468,23467,31,6.8025
21670,21669,31,6.8025
24066,24065,31,6.8025
21484,21485,31,3.43528
23667,23666,31,6.8025
21475,21275,31,2.76452
21475,21274,31,3.70813
21475,21276,31,2.70834
21282,21083,31,2.70834
21473,21273,31,2.76452
21473,21272,31,3.70813
21473,21274,31,2.70834
21080,20880,31,2.76452
21080,20879,31,3.70813
21080,20881,31,2.70834
25674,25874,31,13.8389
25674,25873,31,15.2308
21483,21284,31,2.66568
21471,21470,31,6.8025
24465,24664,31,15.2515
24465,24464,31,6.8025
21671,21470,31,3.70813
25065,25064,31,6.52885
23668,23467,31,3.70813
24665,24865,31,13.6855
24665,24864,31,15.2515
24665,24664,31,6.8025
24866,24865,31,6.8025
23469,23268,31,3.63432
21474,21274,31,2.76452
21474,21273,31,3.70813
21474,21275,31,2.70834
20879,21078,32,12.8601
20879,20878,32,17.751
23666,23665,32,5.21977
21669,21868,32,12.8601
21669,21668,32,17.751
25874,26074,32,5.17042
21869,21868,32,5.21977
23866,23865,32,5.21977
24864,25063,32,12.8601
24864,24863,32,17.751
23467,23466,32,17.751
22070,22069,32,5.21977
24664,24863,32,12.8601
24664,24663,32,17.751
21870,22069,32,2.30859
25474,25675,32,2.71591
25474,25475,32,2.10925
21283,21084,32,2.20773
23468,23267,32,6.39964
22071,22270,32,2.30859
21670,21469,32,6.39964
21472,21271,32,6.39964
21272,21271,32,17.751
24066,23865,32,6.39964
22470,22669,32,2.30859
22470,22469,32,5.21977
21484,21285,32,2.20773
23667,23466,32,6.39964
21082,20882,32,3.13482
21079,21078,32,5.21977
21081,20882,32,2.22607
22870,23069,32,2.40074
22870,22869,32,4.99224
22670,22869,32,2.40074
22670,22669,32,4.99224
25674,25875,32,2.70653
25674,25675,32,2.11877
21471,21271,32,3.13482
21471,21270,32,6.39964
23070,23069,32,4.99224
21470,21469,32,17.751
21278,21277,32,5.21977
22271,22270,32,5.21977
23268,23267,32,5.21977
21275,21075,33,3.29877
21275,21074,33,6.15801
20880,20680,33,3.29877
20880,20679,33,6.15801
20879,20679,33,3.29877
20879,20678,33,6.15801
20881,20681,33,3.29877
20881,20680,33,6.15801
21274,21074,33,3.29877
21274,21073,33,6.15801
21669,21468,33,6.15801
21869,22068,33,3.12744
22469,22668,33,14.4603
22469,22468,33,15.2744
23467,23266,33,6.15801
22070,22269,33,3.12744
25875,26075,33,6.10056
23267,23266,33,15.2744
25474,25275,33,2.4106
21083,20883,33,3.29877
21272,21072,33,3.29877
21272,21071,33,6.15801
21082,20883,33,2.46745
21273,21073,33,3.29877
21273,21072,33,6.15801
21668,21667,34,3.47853
20878,20877,34,3.47853
21078,21077,34,3.47853
21285,21085,34,3.11635
23069,23068,34,3.3282
23466,23465,34,3.47853
23665,23664,34,3.47853
21084,20884,34,3.16481
20882,20682,34,3.16481
21868,21867,34,3.47853
21485,21686,34,3.14232
21485,21486,34,2.35966
21271,21070,34,5.91517
22469,22268,34,5.91517
23267,23067,34,3.16481
23267,23066,34,5.91517
22869,22868,34,3.3282
20680,20480,35,3.00329
20680,20479,35,5.50823
20681,20481,35,3.00329
20681,20480,35,5.50823
20678,20677,35,2.9722
22068,22267,35,3.88652
22068,22067,35,2.9722
22468,22667,35,3.88652
22468,22467,35,2.9722
21285,21286,35,2.32173
21084,20885,35,2.29693
20882,20683,35,2.29693
21868,22067,35,3.88652
21275,21076,35,2.29693
21485,21286,35,2.27412
22668,22867,35,3.88652
22668,22667,35,2.9722
23266,23265,35,2.9722
21685,21885,35,0.686855
25875,26076,35,3.16901
25875,25876,35,2.2865
25675,25876,35,3.16108
25675,25676,35,2.32173
20883,20683,35,3.00329
20877,20876,36,3.87126
23664,23663,36,3.87126
23066,23065,36,3.87126
23067,22866,36,6.17049
21867,21866,36,3.87126
20682,20482,36,3.25405
20884,20684,36,3.25405
20681,20482,36,2.41255
23465,23464,36,3.87126
21285,21086,36,2.38967
25675,25476,36,2.38967
20883,20684,36,2.41255
20876,20875,37,6.76963
23065,23064,37,6.76963
20684,20484,37,5.85799
20684,20483,37,10.1234
20482,20282,37,5.85799
20482,20281,37,10.1234
20479,20478,37,6.76963
23663,23662,37,6.76963
20677,20676,37,6.76963
22667,22666,37,6.76963
23464,23463,37,6.76963
22067,22066,37,6.76963
22267,22266,37,6.76963
23664,23863,37,1.64326
21867,22066,37,1.64326
22467,22466,37,6.76963
20682,20483,37,4.17402
20884,20685,37,4.17402
23265,23264,37,6.76963
25676,25877,37,4.34097
25676,25677,37,3.76836
25876,26077,37,4.34097
25876,25877,37,3.76836
20683,20483,37,5.85799
22084,22085,37,0.266649
22866,22865,37,6.76963
20282,20081,38,8.16491
20484,20283,38,8.16491
20684,20485,38,3.76354
20482,20283,38,3.76354
25676,25477,38,3.71784
20081,20080,39,5.1975
20485,20285,39,5.56854
20485,20284,39,9.03725
20283,20083,39,5.56854
20283,20082,39,9.03725
20685,20486,39,4.22878
20685,20886,39,4.82098
20685,20686,39,4.03211
20282,20082,39,5.56854
20282,20083,39,4.22878
20478,20477,39,5.1975
20676,20675,39,5.1975
23863,23862,39,5.1975
22466,22465,39,5.1975
20483,20284,39,4.22878
20875,20874,39,5.1975
20281,20280,39,5.1975
20484,20284,39,5.56854
20484,20285,39,4.22878
22266,22265,39,5.1975
25877,25678,39,4.22878
25877,26078,39,4.82098
25877,25878,39,4.03211
23264,23263,39,5.1975
23064,23063,39,5.1975
22865,22864,39,5.1975
22066,22065,39,5.1975
23463,23462,39,5.1975
23662,23661,39,5.1975
22666,22665,39,5.1975
22487,22286,39,0.940228
20686,20887,40,11.0373
20686,20687,40,7.15661
26078,26278,40,13.6644
26078,26279,40,11.0373
26078,26277,40,10.2377
26078,26079,40,7.15661
20285,20286,40,7.15661
23661,23861,40,6.30756
20486,20687,40,11.0373
20486,20487,40,7.15661
20083,20084,40,7.15661
20485,20286,40,5.21401
20283,20084,40,5.21401
26076,26276,40,6.602
21686,21886,40,6.355
26077,26277,40,6.42361
26077,26276,40,1.45664
24874,25075,40,1.70217
22487,22688,40,1.82277
22687,22688,40,0.590946
20084,19884,41,5.60397
20084,20085,41,7.69516
26079,25879,41,5.26926
26079,26280,41,10.5286
26079,26080,41,7.44167
20286,20086,41,5.60397
20286,20287,41,7.69516
20887,21087,41,6.1913
20284,20085,41,6.08859
23861,24061,41,6.1913
26078,25879,41,6.08859
20285,20085,41,5.60397
20285,20086,41,6.08859
20486,20287,41,6.08859
20083,19883,41,5.60397
20083,19882,41,6.08859
20083,19884,41,6.08859
21886,22086,41,6.21778
26277,26477,41,6.34482
26278,26478,41,6.21778
26279,26479,41,12.2762
26279,26480,41,10.4535
26279,26478,41,10.4535
26279,26280,41,7.69516
20487,20287,41,5.60397
20487,20688,41,10.4535
20487,20488,41,7.69516
22888,23089,41,1.81986
19884,19885,42,5.53892
26479,26679,42,13.7495
26479,26680,42,8.71361
26479,26678,42,12.6481
20086,20087,42,5.53892
20084,19885,42,4.31908
20286,20087,42,4.31908
20287,20288,42,5.53892
20488,20689,42,8.71361
20488,20489,42,5.53892
20487,20288,42,4.31908
22487,22488,42,0.422055
26679,26879,43,13.5463
26679,26878,43,14.8287
20085,19886,43,3.37457
19884,19684,43,3.45891
19884,19683,43,4.56453
19884,19685,43,3.37457
20086,19886,43,3.45891
20086,19887,43,3.37457
22465,22664,43,4.27124
20287,20088,43,3.37457
22065,22264,43,4.27124
23661,23860,43,4.27124
20080,20279,43,4.27124
20688,20888,43,2.83703
20488,20289,43,3.37457
21686,21887,43,0.669408
21486,21687,43,0.669408
21087,21287,43,2.83703
23063,23262,43,4.27124
22265,22464,43,4.27124
26680,26880,44,2.05474
26679,26880,44,5.19315
21286,21487,44,0.508811
21074,20873,44,0.36487
21468,21267,44,0.36487
21071,20870,44,0.36487
21072,20871,44,0.36487
21073,20872,44,0.36487
22487,22287,44,0.234897
22888,22889,44,0.274822
26880,27079,45,7.38211
19685,19485,45,2.37961
19685,19484,45,3.52397
19685,19686,45,2.63499
19886,19686,45,2.37961
19885,19686,45,2.17442
23262,23461,45,7.6474
20087,19888,45,2.17442
26879,27078,45,7.52893
22464,22663,45,7.6474
21267,21466,45,7.52893
22664,22863,45,7.6474
22264,22463,45,7.6474
20289,20089,45,2.37961
20289,20490,45,4.42144
20289,20290,45,2.63499
20689,20889,45,1.71142
20088,19888,45,2.37961
20088,20089,45,2.63499
19887,19687,45,2.37961
19887,19686,45,3.52397
19887,19888,45,2.63499
20288,20089,45,2.17442
20888,21088,46,2.4714
21887,22087,46,2.51803
22065,22064,46,0.743627
23661,23660,46,0.743627
20080,20079,46,0.743627
20477,20476,46,0.743627
21070,20869,46,0.314586
23063,23062,46,0.743627
20675,20674,46,0.743627
21088,21288,47,5.2377
20089,20090,47,2.78028
22663,22862,47,2.47758
21466,21665,47,2.45566
26880,27080,47,5.42036
20290,20491,47,5.85256
20290,20291,47,2.78028
19685,19486,47,1.96697
22463,22662,47,2.47758
20490,20690,47,5.2377
20889,21089,47,5.2377
20289,20090,47,1.96697
19888,19889,47,2.78028
19687,19688,47,2.78028
20088,19889,47,1.96697
19887,19688,47,1.96697
27079,27279,47,5.32059
21089,21289,48,10.1525
21288,21488,48,10.1525
20690,20890,48,10.1525
20674,20673,48,3.51762
20491,20691,48,10.1525
27080,27280,48,10.4116
19882,19881,48,0.417865
19687,19487,48,1.77676
27279,27479,48,23.9961
27279,27480,48,7.56699
21289,21490,49,11.125
20691,20892,49,11.125
21488,21689,49,10.9582
27480,27681,49,10.4647
27479,27679,49,9.48843
27479,27680,49,30.7052
21089,21290,49,11.125
21288,21489,49,11.125
20291,20492,49,11.125
20690,20891,49,11.125
22087,22288,49,10.9582
20089,19890,49,1.97612
19688,19689,49,4.98058
20090,20091,49,5.05152
21487,21688,49,10.9582
20491,20692,49,11.125
20890,21091,49,11.125
26880,27081,49,10.7298
27080,27281,49,10.7298
22889,23090,49,10.4647
20290,20091,49,1.97612
21687,21888,49,10.9582
21887,22088,49,10.9582
26680,26881,49,10.4647
22488,22689,49,10.7298
26480,26681,49,10.4647
19487,19488,49,5.05152
25075,25276,49,9.85493
20889,21090,49,11.125
27280,27481,49,10.7298
20479,20278,49,0.202089
19889,19890,49,4.98058
19888,19689,49,1.97612
19687,19488,49,1.97612
25275,25276,49,0.88398
21490,21690,50,13.6991
21490,21691,50,20.7029
27680,27880,50,14.1189
27680,27881,50,20.1998
27679,27879,50,13.6991
27679,27880,50,20.7029
20091,20292,50,20.7029
20674,20474,50,1.43956
20674,20473,50,1.38802
20674,20475,50,2.0534
27281,27482,51,2.8166
21490,21491,51,5.62432
19689,19690,51,5.62432
20692,20893,51,3.19412
21290,21491,51,3.19412
27679,27878,51,6.02862
22288,22489,51,3.14107
20891,21092,51,3.19412
19890,19891,51,5.62432
22088,22289,51,3.14107
20091,20092,51,5.62432
20292,20493,51,14.9644
20292,20293,51,5.62432
21689,21889,51,3.82819
21689,21890,51,3.14107
20673,20672,51,3.18053
19486,19286,51,2.34451
19486,19287,51,3.08794
21688,21889,51,3.14107
19488,19489,51,5.62432
19688,19489,51,3.03213
20090,19891,51,3.08794
20492,20693,51,3.19412
21888,22089,51,3.14107
22689,22890,51,2.99095
21091,21291,51,3.7543
21091,21292,51,3.19412
20892,21092,51,3.7543
20892,21093,51,3.19412
19487,19287,51,2.34451
19487,19288,51,3.08794
19889,19690,51,3.03213
21090,21291,51,3.19412
19690,19691,52,12.9925
19891,19892,52,12.9925
27881,28081,52,0.947316
27881,28082,52,6.07845
27880,28080,52,0.947316
27880,28081,52,6.07845
27879,28080,52,4.96035
21491,21692,52,15.9398
21491,21492,52,12.9925
20092,20093,52,12.9925
20474,20274,52,3.79664
20474,20275,52,6.31371
19689,19490,52,6.17103
19890,19691,52,6.17103
20091,19892,52,6.17103
20292,20093,52,6.17103
20673,20472,52,3.03785
19486,19285,52,3.03785
20293,20494,52,15.9398
20293,20294,52,12.9925
21690,21891,52,4.96035
19488,19289,52,6.17103
19288,19289,52,13.2143
19489,19490,52,13.2143
21691,21892,52,4.96035
19691,19491,53,5.28356
19691,19492,53,16.949
19691,19692,53,15.4084
19490,19290,53,5.33955
19490,19291,53,17.2986
19490,19491,53,15.1131
19892,19692,53,5.28356
19892,19693,53,16.949
19892,19893,53,15.4084
19690,19491,53,16.949
20693,20694,53,3.07152
20893,20894,53,3.07152
22489,22490,53,3.33661
21093,21094,53,3.07152
19286,19086,53,5.28356
19286,19087,53,16.949
19287,19087,53,5.28356
19287,19088,53,16.949
19891,19692,53,16.949
23090,23091,53,3.517
20092,19893,53,16.949
20093,19893,53,5.28356
20093,19894,53,16.949
20093,20094,53,15.4084
20474,20273,53,2.6403
22089,22090,53,3.18369
20293,20094,53,16.949
21292,21293,53,3.18369
22689,22690,53,3.517
19288,19088,53,5.33955
19288,19089,53,17.2986
22289,22290,53,3.18369
19289,19089,53,5.33955
19289,19090,53,17.2986
19289,19290,53,15.1131
19489,19290,53,17.2986
22890,22891,53,3.517
23091,22892,54,7.20413
19492,19292,54,5.50114
19492,19293,54,24.8609
19492,19493,54,10.9462
19086,18887,54,7.95084
19692,19493,54,24.8609
19087,18887,54,5.45162
19087,18888,54,24.3959
19290,19091,54,24.8609
20694,20495,54,8.24402
21094,20895,54,8.24402
22690,22491,54,7.20413
19090,18890,54,5.50114
19090,18891,54,24.8609
19090,19091,54,10.9462
19693,19493,54,5.50114
19693,19494,54,24.8609
19693,19694,54,10.9462
19291,19091,54,5.50114
19291,19092,54,24.8609
19291,19292,54,10.9462
19491,19292,54,24.8609
21692,21493,54,8.24402
21692,21693,54,1.98022
21892,21693,54,8.24402
21892,21893,54,1.98022
19893,19694,54,24.8609
20273,20074,54,8.24402
20494,20295,54,7.95084
20494,20495,54,2.02394
22290,22091,54,7.95084
22490,22291,54,7.58697
19286,19085,54,2.30746
20894,20695,54,8.24402
27879,28079,54,0.25129
20094,19895,54,24.3959
20094,20095,54,11.1739
20475,20276,54,8.24402
19881,19682,54,8.24402
20079,19880,54,8.24402
19088,18888,54,5.50114
19088,18889,54,24.8609
20869,20670,54,7.95084
21492,21493,54,2.02394
20476,20277,54,8.24402
23860,23859,54,0.213936
19683,19682,54,0.213936
23262,23261,54,0.213936
19894,19694,54,5.50114
19894,19695,54,24.8609
19894,19895,54,10.9462
20275,20076,54,8.24402
20275,20276,54,1.98022
21267,21068,54,7.95084
19089,18889,54,5.50114
19089,18890,54,24.8609
22264,22263,54,0.213936
22890,22691,54,7.20413
22891,22692,54,7.20413
20870,20671,54,8.24402
20294,20095,54,7.95084
20294,20295,54,2.02394
18890,18690,55,7.0674
18890,18691,55,14.2799
20095,19896,55,14.0218
20095,20296,55,7.34437
20095,20096,55,14.6505
19895,19696,55,14.2799
19895,20096,55,7.17443
19895,19896,55,14.4605
18889,18689,55,7.0674
18889,18690,55,14.2799
19091,18892,55,14.2799
19092,18892,55,7.0674
19092,18893,55,14.2799
19092,19093,55,14.4605
21094,21095,55,3.54063
19292,19093,55,14.2799
21293,21294,55,3.73893
19494,19294,55,7.0674
19494,19295,55,14.2799
19494,19495,55,14.4605
18891,18691,55,7.0674
18891,18692,55,14.2799
18891,18892,55,14.4605
19694,19495,55,14.2799
19695,19495,55,7.0674
19695,19496,55,14.2799
19695,19896,55,7.17443
19695,19696,55,14.4605
23091,23092,55,4.34008
19493,19294,55,14.2799
18887,18687,55,6.96631
18887,18688,55,14.0218
18888,18688,55,7.0674
18888,18689,55,14.2799
19293,19093,55,7.0674
19293,19094,55,14.2799
19293,19294,55,14.4605
19896,19697,56,14.7902
19896,19897,56,13.1483
19496,19296,56,8.08755
19496,19297,56,14.7902
19496,19497,56,13.1483
18688,18488,56,8.08755
18688,18489,56,14.7902
18690,18490,56,8.08755
18690,18491,56,14.7902
18691,18491,56,8.08755
18691,18492,56,14.7902
18692,18492,56,8.08755
18692,18493,56,14.7902
18692,18693,56,13.1483
19696,19497,56,14.7902
19696,19697,56,13.1483
18689,18489,56,8.08755
18689,18490,56,14.7902
19495,19296,56,14.7902
19683,19483,56,0.858488
19094,18894,56,8.08755
19094,18895,56,14.7902
19094,19095,56,13.1483
22692,22693,56,3.37209
20276,20077,56,4.46361
19093,18894,56,14.7902
22291,22092,56,4.22904
22291,22292,56,2.88871
20895,20696,56,4.46361
20895,20896,56,2.73376
20495,20496,56,2.73376
20074,19875,56,4.46361
20277,20078,56,4.46361
19295,19095,56,7.97044
19295,19096,56,14.5593
19295,19296,56,13.3398
18893,18693,56,8.08755
18893,18694,56,14.7902
18893,18894,56,13.1483
22491,22492,56,3.10644
22091,22092,56,2.88871
19087,18886,56,4.71608
21893,21694,56,4.46361
21893,21894,56,2.73376
21693,21494,56,4.46361
21693,21694,56,2.73376
19682,19483,56,4.46361
19880,19681,56,4.46361
18892,18693,56,14.7902
21493,21494,56,2.73376
19085,18886,56,4.46361
20670,20471,56,4.22904
20076,19877,56,4.46361
20076,20077,56,2.73376
20695,20496,56,4.46361
20695,20696,56,2.73376
18887,18686,56,4.71608
18887,18886,56,3.60101
19294,19095,56,14.7902
22892,22893,56,3.37209
18492,18292,57,7.33347
18492,18293,57,14.3
19497,19298,57,14.3
19497,19698,57,7.22764
19497,19498,57,14.1329
18489,18289,57,7.33347
18489,18290,57,14.3
18895,18695,57,7.22697
18895,18696,57,14.0487
18895,18896,57,14.3191
18490,18290,57,7.33347
18490,18291,57,14.3
18491,18291,57,7.33347
18491,18292,57,14.3
19697,19498,57,14.3
19697,19898,57,7.22764
19697,19698,57,14.1329
18694,18494,57,7.33347
18694,18495,57,14.3
